"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
633,18,10944.18,93197,675,7,5,0.0
634,18,10259.08,93083,415,34,2,0.0
635,23,11306.49,95690,353,24,2,0.0
636,42,12453.59,94945,699,9,5,1.0
637,31,3087.05,91861,460,13,1,1.0
638,32,14630.82,95358,749,40,1,1.0
639,25,14973.76,90379,606,16,2,0.0
640,36,14997.25,91392,694,36,3,1.0
641,33,6431.82,90568,689,27,3,1.0
642,40,5661.07,91495,484,32,1,1.0
643,45,11158.09,92793,704,27,3,1.0
644,26,10198.1,93735,559,31,1,0.0
645,37,13984.14,92658,818,13,5,1.0
646,25,13043.87,95592,661,34,3,0.0
647,22,7881.18,94044,370,36,5,0.0
648,28,9580.99,93144,820,27,3,0.0
649,28,8189.53,96081,546,10,5,0.0
650,23,8975.38,92259,438,42,2,0.0
651,27,9547.98,95507,765,42,3,0.0
652,43,13186.29,92534,720,43,4,1.0
653,23,13278.67,94266,502,16,5,0.0
654,24,13097.1,94206,394,27,4,0.0
655,37,8786.79,92407,576,17,2,1.0
656,24,12093.53,91645,710,1,1,0.0
657,35,15477.64,91281,345,15,4,1.0
658,23,10928.4,95384,575,16,3,0.0
659,22,13272.72,93274,559,2,4,0.0
660,21,8153.89,95577,488,4,5,0.0
661,30,6351.08,93689,833,43,2,1.0
662,33,10874.65,91213,791,1,4,1.0
663,29,8039.2,95246,760,11,5,0.0
664,20,13267.9,91142,341,26,2,0.0
665,38,9188.96,90360,572,19,4,1.0
666,25,5584.74,90380,670,25,1,0.0
667,39,8275.42,92462,661,24,2,1.0
668,21,11552.65,90368,582,45,5,0.0
669,37,6143.56,94207,300,31,3,1.0
670,34,8640.63,95088,353,25,3,1.0
671,29,10461.5,92819,463,1,3,0.0
672,28,6470.36,93852,719,18,3,0.0
673,34,16645.48,93767,351,33,4,1.0
674,31,10175.93,94333,635,17,4,1.0
675,33,4273.79,94274,515,36,3,1.0
676,30,11325.73,93993,709,2,2,1.0
677,30,6527.5,94600,547,25,5,1.0
678,30,8471.66,93011,431,36,4,1.0
679,32,3105.54,90562,425,40,4,1.0
680,36,7627.28,94975,766,23,2,1.0
681,35,10343.07,94000,511,32,3,1.0
682,44,17305.37,90136,353,45,1,1.0
683,38,12926.89,91699,720,6,2,1.0
684,44,5116.55,92449,494,3,4,1.0
685,39,11065.83,90895,702,24,5,1.0
686,19,11670.72,91855,500,15,3,0.0
687,37,10177.36,92271,315,18,1,1.0
688,22,11933.67,93464,723,41,3,0.0
689,23,5884.14,92246,490,7,2,0.0
690,22,14193.77,95389,346,6,1,0.0
691,29,2926.25,95389,763,14,5,0.0
692,29,11721.29,90193,581,45,2,0.0
693,39,14545.93,91198,339,36,1,1.0
694,25,19804.95,91513,777,13,4,0.0
695,42,10805.37,95044,346,2,1,1.0
696,39,13099.2,92445,623,18,2,1.0
697,29,11615.86,95958,659,21,3,0.0
698,26,8105.58,95967,372,10,5,0.0
699,28,16537.53,95671,428,45,5,0.0
700,42,2014.92,90022,797,30,5,1.0
701,39,5193.49,90730,478,27,5,1.0
702,40,9482.02,94252,498,40,4,1.0
703,29,9238.89,93670,363,2,5,0.0
704,33,11932.4,92755,467,5,5,1.0
705,36,16793.55,90150,760,37,5,1.0
706,30,13177.16,90118,684,15,2,1.0
707,42,4019.01,92551,831,16,4,1.0
708,36,2459.04,90015,787,44,1,1.0
709,44,2347.3,91613,348,24,5,1.0
710,26,10380.05,90588,398,27,2,0.0
711,24,3719.56,93411,767,9,2,0.0
712,22,12792.71,90670,707,21,1,0.0
713,43,8752.23,90939,842,7,5,1.0
714,25,4354.81,92366,751,6,1,0.0
715,22,3847.76,93719,404,10,4,0.0
716,42,14394.48,90282,538,15,3,1.0
717,20,17711.25,90414,824,5,4,0.0
718,45,15191.39,90038,593,2,5,1.0
719,30,14006.19,91033,817,20,3,1.0
720,24,9136.01,91387,837,45,1,0.0
721,27,5103.89,92438,517,13,2,0.0
722,34,7296.34,90703,804,28,2,1.0
723,44,14205.37,93305,592,42,5,1.0
724,20,12295.19,94705,840,16,4,0.0
725,32,5817.6,95678,797,9,4,1.0
726,35,6533.27,94015,589,23,4,1.0
727,27,6253.08,94748,387,37,3,0.0
728,23,15181.72,93596,470,24,3,0.0
729,28,5079.51,90344,386,9,3,0.0
730,38,6658.44,95054,583,17,4,1.0
731,29,4111.82,95658,391,20,3,0.0
732,28,13117.14,94101,412,10,2,0.0
733,24,7803.9,93468,646,21,5,0.0
734,31,2419.79,94199,624,36,5,1.0
735,33,6267.34,92501,479,30,3,1.0
736,29,13615.78,91049,797,6,1,0.0
737,33,8190.32,92315,642,25,3,1.0
738,33,6928.87,92006,698,23,1,1.0
739,25,10094.45,96130,572,18,1,0.0
740,43,9245.12,95290,745,32,4,1.0
741,45,16089.56,91176,458,19,4,1.0
742,32,11169.59,94466,445,10,5,1.0
743,27,4624.57,93758,615,4,2,0.0
744,33,12002.43,92669,483,20,3,1.0
745,40,10513.3,96012,499,8,5,1.0
746,24,15185.78,91774,301,23,3,0.0
747,35,6765.98,93989,675,6,1,1.0
748,36,5807.25,93250,433,43,3,1.0
749,29,14795.09,95955,312,20,2,0.0
750,25,17228.38,94428,772,41,1,0.0
751,23,14620.24,90092,558,30,2,0.0
752,38,4968.23,95929,486,17,5,1.0
753,29,13905.07,92140,674,11,4,1.0
754,45,4176.11,91976,672,45,2,1.0
755,34,5313.14,90234,698,23,4,1.0
756,25,10078.27,92086,392,34,3,0.0
757,36,5309.65,93465,809,17,4,1.0
758,22,3834.06,92839,515,45,3,0.0
759,25,7495.24,91239,513,2,5,0.0
760,34,13377.73,93774,839,29,3,1.0
761,27,6940.79,91611,715,9,1,0.0
762,21,10154.68,90080,742,24,2,0.0
763,33,12603.26,93452,787,5,2,1.0
764,27,9915.55,91912,486,18,4,0.0
765,39,13236.99,92151,515,13,3,1.0
766,37,10918.04,90277,777,1,5,1.0
767,36,8398.22,90340,823,45,2,1.0
768,28,12894.17,92521,515,3,2,0.0
769,25,12709.28,94690,845,20,1,0.0
770,37,13538.38,90438,341,26,4,1.0
771,33,8668.51,95343,639,6,2,1.0
772,27,3470.53,93518,388,25,5,0.0
773,37,8946.01,90345,688,14,5,1.0
774,26,3459.54,92455,662,33,2,0.0
775,39,6975.35,92275,739,43,4,1.0
776,25,10901.13,93980,751,17,2,0.0
777,30,14795.7,91872,709,6,4,1.0
778,36,12558.45,92363,668,31,1,1.0
779,33,13614.53,93181,554,35,3,1.0
780,22,5982.64,93722,314,32,2,0.0
781,30,17064.02,94433,583,11,4,1.0
782,33,4973.95,90675,693,4,2,1.0
783,40,9907.48,92365,615,2,1,1.0
784,31,10308.96,93586,464,43,5,1.0
785,37,7819.39,95978,827,20,5,1.0
786,33,13408.36,95906,633,7,5,1.0
787,38,7020.01,90676,838,29,4,1.0
788,22,8809.53,90692,653,42,4,0.0
789,24,11271.92,91099,509,13,4,0.0
790,30,8130.71,94127,601,21,4,1.0
791,44,11741.01,93915,653,44,4,1.0
792,43,7207.31,90840,315,33,2,1.0
793,22,8698.04,94853,655,24,4,0.0
794,35,9976.88,95464,325,4,3,1.0
795,32,9288.65,90028,403,45,5,1.0
796,29,6941.08,94669,315,3,1,0.0
797,27,12281.36,90642,646,14,2,0.0
798,33,11057.59,90087,549,31,5,1.0
799,30,3553.44,94010,594,13,2,1.0
800,30,14272.57,93535,774,32,1,1.0
801,45,6594.74,95039,487,41,1,1.0
802,18,7483.15,91075,675,35,4,0.0
803,43,8510.18,94016,595,21,4,1.0
804,43,18790.14,91097,330,45,2,1.0
805,40,10899.85,95118,385,25,4,1.0
806,34,10199.17,92332,396,3,2,1.0
807,36,6984.72,95445,698,30,2,1.0
808,38,9065.25,95005,643,21,4,1.0
809,27,5716.26,90365,769,38,4,0.0
810,21,6800.48,95036,630,15,3,0.0
811,28,5173.82,90721,802,24,4,0.0
812,31,5342.61,90407,774,5,4,1.0
813,32,14497.65,93949,599,4,3,1.0
814,29,12158.57,92695,325,13,1,0.0
815,28,9297.37,95914,840,14,3,0.0
816,21,3310.47,95255,641,12,1,0.0
817,37,5338.45,90770,437,34,3,1.0
818,39,10009.06,95972,597,13,5,1.0
819,36,12272.82,91160,379,26,1,1.0
820,34,9189.42,96148,745,13,3,1.0
821,22,4276.95,93182,756,33,2,0.0
822,29,7663.59,93044,612,30,5,0.0
823,29,5980.11,91938,833,28,4,0.0
824,27,11916.88,90002,435,41,2,0.0
825,34,7990.57,91380,712,33,4,1.0
826,28,11404.27,93440,385,13,5,0.0
827,36,11346.01,94096,609,20,2,1.0
828,31,15190.78,94961,496,20,4,1.0
829,23,6671.19,94689,576,36,4,0.0
830,21,16615.5,94321,438,23,5,0.0
831,34,12978.41,94064,781,8,1,1.0
832,32,8235.21,90317,546,16,3,1.0
833,33,16636.62,95841,488,3,4,1.0
834,32,6263.53,92828,810,33,5,1.0
835,34,10619.14,92666,704,16,2,1.0
836,27,12337.73,90394,712,36,1,0.0
837,23,12145.15,91819,541,2,2,0.0
838,33,9558.81,90396,676,28,4,1.0
839,30,10980.0,95922,681,7,1,1.0
840,19,10558.84,90108,771,43,1,0.0
841,24,11038.09,93822,691,16,4,0.0
842,21,7782.91,95661,710,44,1,0.0
843,32,7077.91,90368,397,42,4,1.0
844,33,14629.61,90355,571,41,2,1.0
845,43,17122.84,91116,351,18,1,1.0
846,35,5403.35,92331,433,43,1,1.0
847,26,13869.01,93393,325,12,1,0.0
848,24,9624.8,94538,637,19,3,0.0
849,20,8343.63,92407,841,2,1,0.0
850,36,12054.49,94023,581,34,3,1.0
851,21,7461.3,93209,506,8,1,0.0
852,21,9735.7,90911,485,9,5,0.0
853,22,12324.14,92996,704,19,4,0.0
854,28,3607.75,91776,384,27,3,0.0
855,31,1711.34,91941,380,44,1,1.0
856,45,10000.74,93185,340,8,5,1.0
857,35,6098.19,90008,366,13,4,1.0
858,37,8270.52,94309,652,32,5,1.0
859,24,5674.72,95336,588,22,2,0.0
860,19,8830.02,94780,650,45,5,0.0
861,32,11211.47,92319,320,22,5,1.0
862,24,11098.07,90719,735,31,5,0.0
863,25,15694.44,91472,347,8,3,0.0
864,29,7566.07,94557,364,38,5,0.0
865,38,6302.37,95491,801,44,2,1.0
866,35,10861.83,95224,721,21,4,1.0
867,37,9090.07,92498,638,9,2,1.0
868,22,4583.58,92515,831,34,1,0.0
869,45,11613.82,94104,737,45,1,1.0
870,27,12382.54,94021,685,6,1,0.0
871,32,12691.35,95165,607,28,3,1.0
872,31,3714.95,91880,703,31,1,1.0
873,18,8478.26,94764,786,29,4,0.0
874,28,9865.11,91752,308,37,1,0.0
875,24,9060.26,92461,475,13,5,0.0
876,25,10501.46,92538,500,7,5,0.0
877,18,13388.78,93412,363,13,5,0.0
878,23,9983.02,94306,300,37,5,0.0
879,22,12522.62,90913,521,11,4,0.0
880,38,9316.25,94805,444,21,1,1.0
881,18,6779.36,90382,660,17,1,0.0
882,38,6488.94,91503,698,37,1,1.0
883,26,10067.35,92988,552,19,4,0.0
884,43,9995.93,94994,536,44,1,1.0
885,31,9203.3,93661,582,39,3,1.0
886,37,1058.7,95582,566,25,4,1.0
887,37,13049.51,91545,617,5,2,1.0
888,24,7870.96,93999,732,19,5,0.0
889,36,2100.12,91520,788,7,3,1.0
890,33,12426.71,92234,834,11,5,1.0
891,22,5625.73,95030,397,21,2,0.0
892,19,12385.64,91737,737,32,3,0.0
893,30,9498.83,94604,370,34,1,1.0
894,26,1237.61,92113,688,43,4,0.0
895,30,10090.78,92455,575,43,4,1.0
896,24,14299.35,94585,333,17,3,0.0
897,33,18778.16,90208,794,5,2,1.0
898,21,5853.79,94479,814,26,5,0.0
899,22,10693.08,90150,371,35,3,0.0
900,35,10052.44,95470,472,3,3,1.0
901,32,8985.67,91637,547,43,4,1.0
902,40,6752.46,94954,455,19,1,1.0
903,34,13342.98,94725,522,18,1,1.0
904,35,10124.42,95434,392,30,1,1.0
905,32,10278.81,95837,317,42,1,1.0
906,27,5385.0,95557,703,42,5,0.0
907,19,18771.56,95400,708,19,5,0.0
908,39,12361.42,92227,680,3,3,1.0
909,29,16745.26,91721,842,24,2,0.0
910,37,4196.54,92787,532,15,5,1.0
911,26,14814.58,93196,497,7,2,0.0
912,33,10173.23,91812,514,45,2,1.0
913,45,15655.96,90013,467,3,3,1.0
914,26,8399.78,95946,800,14,1,0.0
915,36,12989.44,90191,400,39,2,1.0
916,19,6111.05,93043,433,16,1,0.0
917,23,15906.42,90107,849,22,4,0.0
918,25,8692.26,91299,313,44,3,0.0
919,29,4868.7,95633,349,28,5,0.0
920,30,9684.49,95381,598,2,2,1.0
921,29,6216.99,93576,842,22,4,0.0
922,29,12080.42,92336,463,43,2,0.0
923,22,13458.97,92301,321,13,3,0.0
924,25,9633.54,95018,401,39,3,0.0
925,23,9914.95,90065,646,15,2,0.0
926,29,4928.48,91055,699,22,2,0.0
927,26,12116.54,92258,472,27,4,0.0
928,29,7638.38,93252,396,22,1,0.0
929,23,7283.5,92083,651,26,3,0.0
930,33,15375.2,90940,398,40,4,1.0
931,36,12853.06,95120,441,12,3,1.0
932,42,13355.07,91625,403,42,4,1.0
933,41,11906.11,93785,324,41,1,1.0
934,22,11906.16,90206,583,23,2,0.0
935,23,12951.64,90792,388,36,3,0.0
936,22,10552.31,94874,844,29,3,0.0
937,35,16107.56,92388,843,2,1,1.0
938,18,10472.97,92241,612,31,4,0.0
939,19,8162.38,90523,349,14,2,0.0
940,24,11440.12,91323,457,36,4,0.0
941,41,9628.18,94110,390,29,1,1.0
942,29,6794.64,93066,768,36,2,0.0
943,32,9641.16,90097,767,6,4,1.0
944,25,6658.93,90696,832,11,1,0.0
945,31,14337.94,92178,418,22,2,1.0
946,27,14247.96,94502,446,26,3,0.0
947,21,8658.33,90292,318,38,1,0.0
948,21,4948.13,93403,410,25,5,0.0
949,31,11695.96,90035,476,15,5,1.0
950,26,9133.59,90933,600,44,3,0.0
951,39,11452.02,95393,609,2,4,1.0
952,24,4807.82,96005,772,20,4,0.0
953,30,10634.84,92360,496,38,3,1.0
954,37,10042.44,94487,441,29,4,1.0
955,18,13128.04,93715,457,25,5,0.0
956,32,9288.68,93592,633,31,4,1.0
957,42,11691.68,90274,480,41,3,1.0
958,37,11150.89,95404,784,25,2,1.0
959,23,8841.58,93293,577,6,3,0.0
960,39,8422.56,95427,331,5,2,1.0
961,18,9706.67,92948,657,38,2,0.0
962,20,10301.25,93113,666,23,2,0.0
963,35,9068.42,90181,419,2,5,1.0
964,19,6231.23,94175,573,28,5,0.0
965,31,11547.2,95679,560,21,4,1.0
966,31,5798.79,90251,507,28,2,1.0
967,25,9703.1,93795,317,4,1,0.0
968,35,13673.09,93432,643,38,4,1.0
969,30,12497.82,90144,531,45,4,1.0
970,20,11495.94,92857,695,18,5,0.0
971,38,8213.35,95270,486,25,4,1.0
972,38,6231.79,93435,709,10,2,1.0
973,27,10724.96,94168,636,13,5,0.0
974,44,13691.19,93259,810,12,1,1.0
975,21,11652.83,91363,528,37,2,0.0
976,18,11359.85,94925,665,39,2,0.0
977,35,10626.68,93406,454,34,5,1.0
978,24,13512.26,91384,831,29,2,0.0
979,38,6235.61,91670,488,42,4,1.0
980,23,1537.64,95633,473,2,4,0.0
981,38,1806.69,95074,677,42,2,1.0
982,41,14396.02,91714,571,36,3,1.0
983,22,5927.36,95060,353,13,1,0.0
984,30,9550.75,91977,431,10,5,1.0
985,32,1891.68,93198,472,4,4,1.0
986,24,5210.9,90639,641,12,5,0.0
987,20,11095.67,91211,579,16,4,0.0
988,36,15137.36,90911,629,12,2,1.0
989,32,11027.87,94788,456,29,1,1.0
990,26,5448.78,90040,834,28,4,0.0
991,29,9952.12,93274,394,43,5,0.0
992,23,14750.44,93956,834,13,4,0.0
993,33,5648.68,92138,661,37,4,1.0
994,35,8872.36,91276,756,22,3,1.0
995,35,8874.91,92146,510,20,3,1.0
996,25,12400.27,90538,430,34,3,0.0
997,37,6615.18,91141,518,20,2,1.0
998,21,12015.47,95979,744,42,3,0.0
999,37,9661.98,91288,643,11,3,1.0
1000,38,12353.98,94369,436,1,4,1.0
1001,31,7663.44,95962,519,5,2,1.0
1002,25,13319.29,95893,739,10,5,0.0
1003,33,8188.28,95167,768,7,1,1.0
1004,31,6071.29,94363,528,11,3,1.0
1005,19,12230.74,90092,684,27,5,0.0
1006,20,8245.4,95868,684,20,1,0.0
1007,24,16436.06,93234,741,32,2,0.0
1008,44,13341.9,91901,786,41,2,1.0
1009,25,10766.44,93632,848,40,4,0.0
1010,30,7711.09,94243,626,19,1,1.0
1011,19,12035.5,94081,345,33,5,0.0
1012,24,8207.96,90775,352,14,2,0.0
1013,38,19867.2,95222,376,23,1,1.0
1014,34,9348.62,92373,804,27,5,1.0
1015,34,9657.38,90753,657,40,2,1.0
1016,38,7801.91,92905,809,13,3,1.0
1017,34,10528.08,91400,526,5,5,1.0
1018,36,12778.69,90442,495,33,5,1.0
1019,35,6559.56,94170,608,28,2,1.0
1020,35,12341.0,91948,632,5,3,1.0
1021,33,12900.66,92754,404,2,3,1.0
1022,26,10640.44,91613,673,2,1,0.0
1023,18,16733.52,90531,560,44,2,0.0
1024,33,9013.71,95830,521,9,5,1.0
1025,42,5803.3,95387,695,23,1,1.0
1026,32,9355.13,91520,340,3,1,1.0
1027,35,11452.89,91868,451,35,5,1.0
1028,22,12484.46,95193,409,13,2,0.0
1029,32,11643.5,92527,411,12,4,1.0
1030,31,4873.51,93128,493,15,1,1.0
1031,32,8301.06,95090,712,14,1,1.0
1032,22,10452.72,92287,531,14,3,0.0
1033,18,11772.32,94108,789,4,1,0.0
1034,23,18092.47,91347,550,37,4,0.0
1035,34,11778.82,93064,757,38,5,1.0
1036,24,13518.63,93935,650,44,2,0.0
1037,38,16687.27,90805,353,31,2,1.0
1038,28,6762.22,94538,301,17,4,0.0
1039,36,5855.7,95137,647,40,4,1.0
1040,44,10645.83,94687,328,27,1,1.0
1041,30,11928.27,90237,820,7,2,1.0
1042,25,13943.92,95977,312,32,1,0.0
1043,30,13268.56,94344,797,31,4,1.0
1044,35,11613.43,93823,627,21,3,1.0
1045,27,12468.33,93857,312,22,3,0.0
1046,39,10479.96,93755,750,24,1,1.0
1047,29,11090.8,94529,426,39,3,0.0
1048,21,8972.23,94085,802,41,1,0.0
1049,23,9483.24,93817,564,20,3,0.0
1050,22,5731.41,91079,535,45,5,0.0
1051,40,11005.03,93712,614,8,1,1.0
1052,40,13829.8,94508,409,39,2,1.0
1053,38,9596.62,91449,571,24,5,1.0
1054,26,2780.8,91935,576,2,4,0.0
1055,34,5872.43,93902,393,11,4,1.0
1056,28,15745.02,95823,666,13,1,0.0
1057,29,9508.31,93519,737,9,4,0.0
1058,34,16317.2,90859,727,45,5,1.0
1059,23,8252.58,92020,376,35,5,0.0
1060,21,10410.81,92458,576,15,1,0.0
1061,30,17194.85,93056,785,7,5,1.0
1062,31,11838.19,92879,806,41,2,1.0
1063,24,12555.24,93709,545,34,1,0.0
1064,30,9777.05,92217,836,31,5,1.0
1065,32,14381.94,90933,698,27,5,1.0
1066,34,15669.94,91862,654,21,4,1.0
1067,35,13137.05,92986,416,29,1,1.0
1068,28,6746.55,91280,776,8,3,0.0
1069,26,11545.29,91756,769,36,4,0.0
1070,23,4404.1,96000,804,1,1,0.0
1071,33,19962.26,93547,479,2,2,1.0
1072,44,11582.5,94668,696,38,5,1.0
1073,34,4476.63,93624,695,11,2,1.0
1074,22,9952.84,94240,606,1,1,0.0
1075,39,9429.28,92796,719,27,2,1.0
1076,27,6935.04,93432,814,36,3,0.0
1077,29,11139.83,93691,807,27,1,0.0
1078,29,14157.72,91167,529,35,2,0.0
1079,22,11645.42,94605,796,30,5,0.0
1080,21,17505.75,90507,471,13,4,0.0
1081,34,10921.31,90417,756,38,2,1.0
1082,31,9850.02,91491,675,44,4,1.0
1083,37,12697.45,92941,343,41,4,1.0
1084,28,13045.01,93007,687,5,1,0.0
1085,35,5306.22,90222,531,40,1,1.0
1086,36,11938.86,90765,391,28,1,1.0
1087,36,9657.32,94218,450,18,5,1.0
1088,28,12175.33,91289,376,41,4,0.0
1089,36,10958.16,90069,698,41,1,1.0
1090,36,12290.24,91300,736,40,5,1.0
1091,36,9813.32,94997,628,11,5,1.0
1092,42,11749.23,95759,385,38,4,1.0
1093,36,3735.06,90446,573,25,4,1.0
1094,29,8031.6,91059,541,42,3,0.0
1095,25,5754.51,95825,756,16,2,0.0
1096,23,8767.25,95428,386,27,5,0.0
1097,27,10632.62,94785,614,32,2,0.0
1098,29,16824.29,90820,632,39,4,0.0
1099,31,8038.36,94757,668,27,5,1.0
1100,31,5610.52,90519,341,23,5,1.0
1101,37,6842.84,94171,610,9,4,1.0
1102,28,8443.87,90513,738,24,1,0.0
1103,42,6621.48,94526,831,31,2,1.0
1104,29,13325.29,91602,687,15,3,0.0
1105,37,16212.16,90020,714,13,1,1.0
1106,29,7643.85,95297,592,8,5,0.0
1107,19,16209.45,92801,460,25,1,0.0
1108,31,13886.41,91581,362,36,5,1.0
1109,33,14990.66,92232,725,19,3,1.0
1110,28,10464.16,90498,515,10,3,0.0
1111,23,10153.09,95484,845,36,5,0.0
1112,23,10713.73,93829,558,28,2,0.0
1113,34,2346.29,93202,787,26,1,1.0
1114,33,5886.88,95078,464,42,1,1.0
1115,23,8029.71,93744,483,3,1,0.0
1116,23,6609.68,91590,406,31,2,0.0
1117,28,12654.47,93894,640,38,5,0.0
1118,25,6035.45,91075,604,4,3,0.0
1119,41,8856.63,93345,700,24,1,1.0
1120,23,11460.77,93014,485,33,1,0.0
1121,37,9952.31,91441,755,9,2,1.0
1122,34,16179.19,90806,343,1,5,1.0
1123,28,11518.26,92886,841,16,3,0.0
1124,25,2478.27,91621,757,29,5,0.0
1125,19,5684.36,93925,387,31,4,0.0
1126,34,2483.6,93003,422,16,1,0.0
1127,26,11724.28,93931,337,42,2,0.0
1128,34,5332.29,90174,837,5,2,1.0
1129,32,1863.18,92824,560,9,3,1.0
1130,35,13461.49,91200,495,9,1,1.0
1131,23,2414.1,94887,710,40,4,0.0
1132,38,7868.83,90427,779,25,3,1.0
1133,31,10932.0,91922,598,37,5,1.0
1134,30,5903.28,91095,746,27,2,1.0
1135,37,8151.14,90964,403,21,3,1.0
1136,34,12310.76,92239,344,17,4,1.0
1137,30,10406.74,90427,357,35,3,1.0
1138,36,1749.99,94007,681,20,2,1.0
1139,30,10433.55,92902,317,18,1,1.0
1140,28,6309.11,95092,747,44,2,0.0
1141,27,15152.7,93816,500,11,1,0.0
1142,26,15570.22,93716,640,13,5,0.0
1143,31,8948.87,94995,831,3,5,1.0
1144,37,13494.92,92208,604,6,1,1.0
1145,43,3196.87,95981,806,7,5,1.0
1146,43,3756.46,95919,704,14,5,1.0
1147,39,9977.59,91460,637,31,4,1.0
1148,27,7599.01,94262,820,34,3,0.0
1149,26,9849.95,95579,596,11,2,0.0
1150,25,13520.63,90467,847,31,4,0.0
1151,24,6714.81,93206,387,18,3,0.0
1152,31,14669.2,91284,827,10,1,1.0
1153,27,7513.02,95301,665,13,5,0.0
1154,32,16092.58,94823,638,23,2,1.0
1155,42,9758.57,94608,818,3,5,1.0
1156,27,16162.93,95077,806,18,2,0.0
1157,18,6303.29,91052,848,37,4,0.0
1158,31,10604.23,90631,558,39,1,1.0
1159,38,8599.54,90771,348,1,3,1.0
1160,45,15722.88,91920,624,29,2,1.0
1161,33,13696.23,92288,670,17,2,1.0
1162,23,10279.57,95984,518,14,1,0.0
1163,29,7666.74,93288,379,35,1,0.0
1164,26,10250.56,94650,493,17,5,0.0
1165,35,13107.19,96096,455,13,5,1.0
1166,33,9558.93,90832,317,15,3,1.0
1167,23,4738.46,95995,782,38,4,0.0
1168,36,18580.69,90478,595,11,4,1.0
1169,26,11203.47,92017,450,30,4,0.0
1170,34,13292.81,91162,806,40,1,1.0
1171,22,5613.15,93480,417,34,1,0.0
1172,20,17220.59,90071,847,8,2,0.0
1173,24,8098.09,94172,682,9,5,0.0
1174,26,16100.64,94454,726,1,3,0.0
1175,20,6714.61,91252,464,17,2,0.0
1176,26,3843.89,92272,327,8,3,0.0
1177,22,7723.88,93965,781,39,3,0.0
1178,32,11307.22,93756,820,37,2,1.0
1179,19,13319.23,91733,441,36,3,0.0
1180,31,13880.73,93233,611,41,5,1.0
1181,19,11732.19,91152,522,42,2,0.0
1182,21,4471.13,94474,542,3,3,0.0
1183,23,9761.98,94955,376,18,3,0.0
1184,33,8681.73,90399,486,34,3,1.0
1185,23,9002.6,94504,485,5,2,0.0
1186,22,9249.44,91035,823,3,1,0.0
1187,24,6596.89,96030,340,19,1,0.0
1188,38,5417.96,93658,690,45,4,1.0
1189,35,11502.62,95984,444,10,5,1.0
1190,37,1866.94,95394,695,12,2,1.0
1191,42,11313.81,94123,666,39,5,1.0
1192,41,8940.85,95309,469,26,4,1.0
1193,19,8599.91,93851,663,8,5,0.0
1194,34,4341.49,90666,738,45,4,1.0
1195,19,9705.35,95616,445,4,3,0.0
1196,30,7165.39,90909,842,33,2,1.0
1197,30,5379.41,91018,764,11,5,1.0
1198,37,10599.25,93130,580,37,3,1.0
1199,21,16398.3,94555,578,29,5,0.0
1200,30,10015.5,92273,581,28,3,1.0
1201,35,14480.61,94457,783,10,5,1.0
1202,24,12874.54,95374,463,16,5,0.0
1203,38,8668.75,92101,462,42,4,1.0
1204,26,11146.13,95800,570,10,5,0.0
1205,21,8078.13,91903,364,39,3,0.0
1206,24,14140.94,91340,738,4,2,0.0
1207,35,10245.95,94388,575,9,1,1.0
1208,31,11279.84,92100,479,7,3,1.0
1209,32,14351.58,92747,451,44,5,1.0
1210,33,15886.39,92085,824,16,1,1.0
1211,27,6916.78,93772,705,31,1,0.0
1212,44,10107.77,90833,747,20,5,1.0
1213,33,7673.69,94647,764,26,3,1.0
1214,33,13262.38,93620,641,23,2,1.0
1215,19,11892.36,92094,840,20,3,0.0
1216,36,8658.27,95453,806,27,3,1.0
1217,18,9306.6,91372,663,32,2,0.0
1218,45,11513.93,90079,655,17,5,1.0
1219,37,14931.77,91994,354,1,5,1.0
1220,38,15424.62,95558,311,36,5,1.0
1221,34,2362.18,94460,748,33,2,1.0
1222,35,8223.5,94876,338,11,5,1.0
1223,22,7489.15,93924,413,42,5,0.0
1224,43,12869.92,92093,643,10,3,1.0
1225,39,8146.87,93417,747,9,1,1.0
1226,31,11953.67,90353,328,45,4,1.0
1227,22,11770.27,94695,445,40,5,0.0
1228,20,3628.51,93192,377,1,1,0.0
1229,34,7105.31,90640,731,31,3,1.0
1230,24,5255.12,93786,505,6,2,0.0
1231,23,17101.69,92377,509,4,5,0.0
1232,45,8416.31,92321,826,39,5,1.0
1233,38,13128.87,93224,446,4,1,1.0
1234,36,8184.48,95875,847,7,4,1.0
1235,29,7748.49,90861,692,29,1,0.0
1236,39,15711.29,90155,353,24,5,1.0
1237,20,8686.69,94197,437,8,2,0.0
1238,40,18239.79,92500,684,34,2,1.0
1239,31,12016.67,93105,844,16,1,1.0
1240,21,12729.75,92982,596,8,1,0.0
1241,25,12437.8,90354,848,23,1,0.0
1242,31,13360.16,93827,374,33,5,1.0
1243,38,10641.52,90471,355,43,4,1.0
1244,31,11957.32,94946,391,28,5,1.0
1245,31,9523.56,92151,754,32,1,1.0
1246,40,17511.59,95041,827,9,4,1.0
1247,23,6041.95,95455,315,31,1,0.0
1248,39,8950.18,95338,737,22,3,1.0
1249,23,11272.72,94616,708,23,4,0.0
1250,28,10862.62,95025,733,2,3,0.0
1251,44,9259.6,91155,497,30,1,1.0
1252,44,9506.98,93999,401,13,2,1.0
1253,28,5505.57,91568,465,37,4,0.0
1254,20,8711.32,91881,356,33,3,0.0
1255,21,6323.34,90441,469,28,4,0.0
