"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
633,31,6384.37,91874,524,1,2,1.0
634,26,4727.66,92514,437,18,3,0.0
635,34,10099.34,92120,787,33,1,1.0
636,28,1580.8,91684,471,30,3,0.0
637,27,5375.65,94220,627,44,5,0.0
638,36,5306.58,95625,581,30,2,0.0
639,40,6735.38,90849,832,24,3,1.0
640,32,2795.12,92450,681,31,1,0.0
641,19,1531.26,90466,642,9,2,0.0
642,34,6280.45,94351,621,44,2,1.0
643,29,9403.46,92936,436,28,3,0.0
644,29,9712.06,91088,340,2,1,0.0
645,30,7874.83,91097,637,37,3,1.0
646,22,4229.14,95916,384,24,3,0.0
647,38,11222.28,91484,458,20,1,1.0
648,26,8119.81,92714,842,34,2,0.0
649,22,9212.19,93245,694,30,5,0.0
650,21,1750.52,95268,800,26,5,0.0
651,19,9478.05,95812,746,3,3,0.0
652,26,2253.9,91267,722,29,2,0.0
653,42,5097.58,94915,651,36,3,0.0
654,38,2625.35,94950,610,39,1,0.0
655,37,7336.24,95293,668,20,4,1.0
656,23,5446.55,92877,358,25,3,0.0
657,31,6240.67,93757,409,34,3,1.0
658,36,4627.33,90143,419,5,3,0.0
659,42,2972.2,91568,496,3,4,0.0
660,26,9102.33,92747,598,11,1,0.0
661,26,7582.74,91528,617,5,2,0.0
662,21,2649.02,92122,358,45,3,0.0
663,22,2012.0,94683,772,6,4,0.0
664,19,8234.05,94977,734,38,2,0.0
665,21,2851.13,90645,748,30,2,0.0
666,39,10009.55,94663,694,5,3,1.0
667,30,10476.27,90249,685,11,4,1.0
668,43,6990.17,92701,322,18,4,1.0
669,32,4008.48,91405,674,20,1,0.0
670,33,11266.4,92866,354,20,5,1.0
671,23,7178.77,95769,728,9,3,0.0
672,29,6856.4,94389,638,26,5,0.0
673,35,8639.82,94930,816,45,1,1.0
674,37,5342.1,91133,482,6,5,0.0
675,28,4901.11,92350,362,13,4,0.0
676,28,5149.9,92547,434,15,5,0.0
677,29,8293.19,95922,596,39,3,0.0
678,28,9470.8,92316,646,18,3,0.0
679,42,5358.26,94776,733,30,4,0.0
680,31,5516.34,90939,733,18,1,0.0
681,33,11465.84,93095,535,21,5,1.0
682,18,7699.47,94861,838,24,3,0.0
683,34,8827.14,91494,447,39,3,1.0
684,34,5219.24,96152,406,27,5,0.0
685,38,6686.1,94851,593,43,1,1.0
686,24,6355.36,91845,603,11,3,0.0
687,26,3289.51,92831,566,6,5,0.0
688,37,6576.56,95433,621,20,5,1.0
689,28,9584.63,91127,705,1,2,0.0
690,37,12206.7,91862,616,24,1,1.0
691,22,6738.56,94093,817,2,4,0.0
692,24,4252.34,95156,798,33,3,0.0
693,35,6265.19,95729,334,45,4,1.0
694,29,7873.7,95062,435,44,1,0.0
695,20,9223.26,92151,463,20,5,0.0
696,25,4709.31,94658,376,8,3,0.0
697,42,9299.89,92794,822,37,5,1.0
698,38,3130.39,90819,553,26,5,0.0
699,39,8849.95,94868,345,37,3,1.0
700,26,6629.32,94821,719,5,4,0.0
701,19,6549.59,95046,694,23,3,0.0
702,28,8947.99,92633,450,7,5,0.0
703,34,10310.58,90493,373,45,2,1.0
704,29,5777.61,96141,389,12,4,0.0
705,26,5203.81,92425,589,26,2,0.0
706,28,5738.1,91906,322,44,5,0.0
707,30,4882.26,96094,330,22,5,0.0
708,30,9329.82,91463,325,24,4,1.0
709,26,6819.2,92500,350,34,3,0.0
710,44,9798.9,95843,576,11,3,1.0
711,32,8281.82,92484,345,44,2,1.0
712,36,6389.05,95214,842,36,3,1.0
713,28,5555.38,95189,715,1,3,0.0
714,37,5370.52,92032,847,3,5,0.0
715,40,6735.33,95101,536,15,1,1.0
716,34,5378.92,94611,778,33,3,0.0
717,30,4083.49,92843,742,38,1,0.0
718,39,4830.39,93921,658,33,4,0.0
719,19,4506.95,93281,482,32,4,0.0
720,21,2685.81,93714,784,13,3,0.0
721,20,3385.05,96078,524,20,2,0.0
722,22,4318.71,95020,567,8,4,0.0
723,42,8965.28,91606,361,27,2,1.0
724,20,7445.21,92314,482,7,1,0.0
725,35,5012.11,92803,615,45,5,0.0
726,25,5547.91,90045,616,45,1,0.0
727,39,7425.71,94889,491,3,4,1.0
728,29,6533.0,93133,704,7,3,0.0
729,21,6507.9,93597,370,28,2,0.0
730,40,4104.31,94095,585,19,2,0.0
731,26,10648.14,90578,588,43,2,0.0
732,40,4668.17,95434,694,27,5,0.0
733,37,4100.23,93912,621,23,2,0.0
734,34,6011.89,91266,486,8,4,1.0
735,19,4347.17,95190,817,6,5,0.0
736,19,2826.23,95584,702,2,5,0.0
737,25,6365.15,95699,301,4,1,0.0
738,22,6686.63,94446,370,38,5,0.0
739,38,8490.68,92113,533,33,3,1.0
740,26,2949.78,94248,454,44,2,0.0
741,27,1439.41,90890,351,31,3,0.0
742,28,4441.84,93245,486,33,4,0.0
743,30,7576.37,95371,745,11,3,1.0
744,24,8062.86,92899,557,28,5,0.0
745,26,9394.4,92583,786,4,3,0.0
746,25,9173.5,93689,599,10,1,0.0
747,32,7383.0,95895,700,14,1,1.0
748,43,4760.84,90036,390,7,1,0.0
749,44,7126.06,90785,442,22,3,1.0
750,28,5159.19,90517,728,44,4,0.0
751,25,2034.47,95397,496,25,4,0.0
752,37,7942.63,90931,509,34,3,1.0
753,34,5067.36,94302,320,18,3,0.0
754,25,1619.29,95717,793,38,2,0.0
755,23,6620.37,95049,478,38,5,0.0
756,22,9167.72,93022,408,10,5,0.0
757,31,4622.37,95695,553,35,4,0.0
758,37,2387.61,91829,829,33,2,0.0
759,26,1993.45,90473,370,16,3,0.0
760,21,7915.32,94366,488,39,4,0.0
761,24,4715.3,90653,693,9,1,0.0
762,21,7219.39,94045,850,25,4,0.0
763,39,3564.16,96044,811,22,5,0.0
764,38,1824.55,93662,593,29,2,0.0
765,31,7811.8,90302,611,27,3,1.0
766,19,4757.81,94222,486,23,1,0.0
767,42,8557.87,95650,475,39,1,1.0
768,28,2926.45,91351,554,27,3,0.0
769,24,12255.71,92501,444,26,2,0.0
770,23,5097.92,91483,743,32,1,0.0
771,30,12464.74,92167,420,30,5,1.0
772,35,7927.4,93322,730,12,3,1.0
773,23,6993.84,93114,315,23,2,0.0
774,24,2963.27,90402,636,45,1,0.0
775,35,12203.47,90072,615,25,5,1.0
776,23,2991.62,94623,691,14,4,0.0
777,45,10487.59,90708,398,29,5,1.0
778,24,4273.17,92902,450,35,1,0.0
779,44,5485.77,95463,511,11,4,0.0
780,22,1725.81,92648,624,16,5,0.0
781,41,5374.42,91173,382,9,2,0.0
782,21,5802.44,96128,845,45,5,0.0
783,28,10971.69,94470,385,4,1,0.0
784,26,11051.21,91239,314,34,2,0.0
785,31,7478.11,92430,627,9,2,1.0
786,45,9028.09,94428,508,33,5,1.0
787,23,1289.06,91186,371,11,3,0.0
788,21,1771.76,93948,389,18,4,0.0
789,42,9046.68,91301,332,38,5,1.0
790,34,6378.41,90389,551,17,2,1.0
791,38,11362.87,91904,443,17,3,1.0
792,32,1771.02,91859,577,22,1,0.0
793,38,1660.9,93840,544,12,4,0.0
794,28,11118.99,94088,805,34,5,0.0
795,22,10698.01,92370,634,15,5,0.0
796,32,7747.49,93201,531,10,4,1.0
797,18,5044.59,95743,830,31,5,0.0
798,40,5242.49,93212,770,31,1,0.0
799,26,10078.89,90082,764,17,5,0.0
800,20,4296.0,91749,361,43,1,0.0
801,28,5951.98,92396,756,27,5,0.0
802,23,1145.86,92220,434,36,2,0.0
803,36,4147.75,91351,470,32,5,0.0
804,19,4454.2,90418,774,31,4,0.0
805,31,6117.25,94392,553,23,5,1.0
806,26,4416.04,93202,416,8,2,0.0
807,45,5805.81,93201,332,25,2,0.0
808,43,3816.17,95478,597,39,1,0.0
809,32,3093.73,93742,717,3,3,0.0
810,31,6926.99,90559,582,35,4,1.0
811,37,5115.57,94763,697,40,2,0.0
812,30,3717.18,90072,569,2,1,0.0
813,36,9349.54,92977,371,39,3,1.0
814,36,5784.98,92636,380,22,4,0.0
815,32,8187.68,93702,369,27,5,1.0
816,20,9126.36,92774,379,41,5,0.0
817,32,5544.5,93347,406,17,1,0.0
818,41,5739.33,94591,659,36,1,0.0
819,35,4635.8,92634,796,13,4,0.0
820,18,7672.27,95073,369,18,2,0.0
821,27,8165.63,90545,653,18,4,0.0
822,30,5470.63,92049,713,24,3,0.0
823,21,7849.19,95513,365,33,2,0.0
824,35,1340.95,90368,653,34,3,0.0
825,24,4393.23,93119,585,44,1,0.0
826,37,8559.9,94027,833,32,5,1.0
827,23,5731.23,90109,333,30,2,0.0
828,41,5677.91,95877,761,3,2,0.0
829,39,3505.09,90165,822,9,2,0.0
830,18,4997.67,95355,506,36,5,0.0
831,31,9483.56,95190,450,24,5,1.0
832,26,9750.45,95623,413,16,2,0.0
833,35,1857.81,92320,306,41,4,0.0
834,30,5022.74,90146,389,13,3,0.0
835,33,1718.27,91013,405,16,4,0.0
836,36,12090.63,92943,505,13,5,1.0
837,27,6811.93,91051,346,15,4,0.0
838,30,10668.57,91063,704,23,2,1.0
839,20,7942.16,95688,300,6,2,0.0
840,24,6839.06,95905,444,16,2,0.0
841,25,5213.54,96077,662,5,1,0.0
842,31,9179.12,94067,572,28,5,1.0
843,41,3090.14,92990,530,41,2,0.0
844,38,8353.73,92682,702,3,2,1.0
845,28,6244.02,90761,311,35,1,0.0
846,24,3714.38,90693,600,5,2,0.0
847,19,4999.52,90122,542,17,1,0.0
848,42,3282.78,91753,743,7,1,0.0
849,21,8206.15,91783,704,40,1,0.0
850,27,2982.64,93303,762,39,1,0.0
851,44,3171.01,95801,534,6,1,0.0
852,32,6726.17,90289,842,27,1,1.0
853,23,5604.81,93181,723,8,1,0.0
854,45,6069.03,92578,324,30,4,1.0
855,25,10815.98,94414,488,3,4,0.0
856,34,7390.65,93602,401,44,4,1.0
857,30,2892.41,91576,645,41,4,0.0
858,22,11110.79,91452,498,1,2,0.0
859,20,6222.8,95062,640,7,2,0.0
860,33,6189.19,92881,789,38,1,1.0
861,31,4903.58,95685,494,15,1,0.0
862,41,5899.47,93493,740,6,3,0.0
863,23,3239.07,92567,639,39,2,0.0
864,43,4766.3,95229,529,42,3,0.0
865,29,4823.93,91381,458,15,2,0.0
866,41,5077.14,91936,787,2,3,0.0
867,24,8763.14,93896,724,45,3,0.0
868,25,2105.09,92188,488,7,3,0.0
869,30,5180.09,94881,744,7,5,0.0
870,35,6349.97,94765,830,36,3,1.0
871,43,3071.01,95296,309,6,4,0.0
872,36,1255.91,90095,749,31,5,0.0
873,20,9495.27,90987,351,16,4,0.0
874,37,4324.61,93468,806,32,1,0.0
875,32,3517.27,92744,682,40,3,0.0
876,35,8751.16,90903,456,29,3,1.0
877,24,3293.66,95859,389,34,2,0.0
878,28,1126.31,94129,492,24,1,0.0
879,25,2618.94,91440,689,32,2,0.0
880,43,8267.21,92836,388,36,2,1.0
881,24,8291.48,94501,564,32,3,0.0
882,43,3281.54,90317,476,33,5,0.0
883,32,11367.92,94320,775,18,5,1.0
884,41,2993.07,90098,565,6,1,0.0
885,28,8652.54,96056,349,4,4,0.0
886,30,6393.76,90054,471,8,5,1.0
887,19,4987.24,91550,763,35,5,0.0
888,42,11852.8,96051,849,13,4,1.0
889,19,7112.57,91449,598,2,1,0.0
890,21,2153.7,94580,497,22,2,0.0
891,36,5350.29,94880,409,16,3,0.0
892,33,9665.01,92612,774,45,3,1.0
893,20,3803.59,91271,809,26,4,0.0
894,25,11175.35,91708,360,20,1,0.0
895,20,9785.52,95377,476,8,2,0.0
896,28,7599.89,91617,650,32,2,0.0
897,40,7182.08,91525,403,15,2,1.0
898,31,10213.56,91792,320,35,2,1.0
899,41,7058.21,94741,650,25,1,1.0
900,38,3422.22,90685,834,26,5,0.0
901,45,9834.3,91259,584,13,1,1.0
902,35,6929.96,95749,778,35,3,1.0
903,21,6809.32,93901,530,18,1,0.0
904,44,1330.53,92798,746,10,5,0.0
905,26,9622.84,92341,644,15,4,0.0
906,29,17066.72,93034,399,6,4,0.0
907,34,11974.31,93436,382,6,3,1.0
908,34,7434.38,92121,569,39,1,1.0
909,25,8404.02,93962,629,20,2,0.0
910,23,1245.41,91058,319,36,5,0.0
911,23,1985.45,91468,552,6,2,0.0
912,26,7327.53,92717,636,8,2,0.0
913,37,2819.4,96141,470,9,2,0.0
914,39,8192.36,91771,654,44,3,1.0
915,23,4112.08,94120,467,27,4,0.0
916,24,5598.33,93388,500,23,5,0.0
917,42,8433.27,93495,717,32,3,1.0
918,31,9177.19,92676,307,6,1,1.0
919,32,8447.98,90860,356,29,4,1.0
920,28,8458.62,96003,816,17,4,0.0
921,18,6548.55,91073,416,8,3,0.0
922,34,6501.09,91657,441,19,5,1.0
923,34,8294.3,93092,311,29,1,1.0
924,22,6165.18,96123,346,42,5,0.0
925,27,6137.68,93651,415,4,4,0.0
926,30,6470.37,92757,563,23,5,1.0
927,34,6277.93,93572,567,32,4,1.0
928,34,9897.22,94441,676,21,3,1.0
929,39,4948.01,94364,793,26,3,0.0
930,20,10382.66,92995,349,38,5,0.0
931,39,3792.68,93974,605,5,2,0.0
932,30,10261.29,92195,651,7,3,1.0
933,40,6362.72,91456,784,17,5,1.0
934,41,4007.54,95167,347,26,1,0.0
935,37,6485.98,95044,846,42,5,1.0
936,24,5976.26,94425,443,25,5,0.0
937,44,3394.03,93712,418,28,3,0.0
938,28,2387.99,95056,809,12,5,0.0
939,32,2033.92,90739,674,1,2,0.0
940,31,8359.84,91221,831,42,3,1.0
941,28,10106.32,95422,760,22,4,0.0
942,30,6392.56,94195,654,13,5,1.0
943,28,11282.16,92333,779,29,4,0.0
944,37,3246.18,94636,433,26,1,0.0
945,24,12859.26,93175,520,44,5,0.0
946,35,2422.94,92404,657,30,2,0.0
947,33,6094.81,91318,816,16,3,1.0
948,39,8770.68,92105,561,5,5,1.0
949,32,14597.67,92214,483,33,1,1.0
950,26,5688.11,90277,613,1,3,0.0
951,27,6265.66,90145,573,4,4,0.0
952,23,9215.01,91272,757,23,5,0.0
953,27,1073.51,95868,590,23,2,0.0
954,42,7146.74,95706,465,40,3,1.0
955,42,5740.0,93947,423,20,3,0.0
956,34,8806.16,93148,704,39,2,1.0
957,19,5034.33,93011,343,28,1,0.0
958,24,3569.34,91750,698,3,1,0.0
959,32,4195.31,95197,314,17,1,0.0
960,37,2298.5,90312,790,35,2,0.0
961,28,8091.71,91505,313,12,4,0.0
962,38,10595.86,90755,316,32,3,1.0
963,29,3827.41,90124,509,10,5,0.0
964,35,7758.33,92097,703,6,2,1.0
965,33,7449.19,94335,570,21,4,1.0
966,43,6091.55,93172,322,34,1,1.0
967,34,3536.47,92772,438,3,4,0.0
968,22,5869.1,95355,845,44,5,0.0
969,25,5399.8,93743,301,42,5,0.0
970,30,2864.79,94881,342,5,1,0.0
971,34,8016.56,90710,612,7,5,1.0
972,28,6864.36,96058,844,31,3,0.0
973,29,3717.4,95261,782,16,1,0.0
974,29,5095.02,93241,538,3,5,0.0
975,37,6175.4,90481,767,22,4,1.0
976,24,7829.84,92692,645,32,3,0.0
977,33,11596.26,92240,523,41,4,1.0
978,20,3571.41,91423,636,18,2,0.0
979,25,1031.81,92750,681,29,1,0.0
980,42,3375.19,95088,474,31,1,0.0
981,26,9422.67,94893,422,4,2,0.0
982,38,5278.68,93108,306,44,5,0.0
983,27,7050.98,93441,389,19,4,0.0
984,20,10471.6,94737,526,44,4,0.0
985,45,3661.41,90353,805,33,2,0.0
986,19,7390.72,91812,695,27,4,0.0
987,20,5159.38,90554,415,35,3,0.0
988,32,9169.52,90980,401,34,1,1.0
989,32,1936.31,94386,817,38,1,0.0
990,35,5136.0,92721,633,37,1,0.0
991,34,10111.59,91752,727,32,5,1.0
992,42,6467.46,90340,556,40,2,1.0
993,32,3314.04,95633,335,33,2,0.0
994,42,8885.98,90300,599,17,1,1.0
995,38,5870.62,96127,385,12,5,0.0
996,24,5600.13,91392,648,38,1,0.0
997,23,5775.09,91075,432,20,4,0.0
998,34,10169.2,90016,457,10,1,1.0
999,26,2623.22,94582,517,9,4,0.0
1000,30,3769.36,93837,357,30,1,0.0
1001,34,10695.28,91785,325,8,5,1.0
1002,30,5592.83,92146,627,30,5,0.0
1003,36,7067.72,92309,744,28,5,1.0
1004,26,11712.36,91758,747,27,3,0.0
1005,31,8489.85,95187,755,25,4,1.0
1006,28,6500.94,90514,397,10,5,0.0
1007,42,5104.34,93200,593,11,3,0.0
1008,38,6389.56,91383,450,2,2,1.0
1009,24,3356.86,95326,704,4,3,0.0
1010,29,8949.13,91214,489,15,5,0.0
1011,36,4186.98,93679,422,30,4,0.0
1012,45,10450.05,94791,402,37,4,1.0
1013,26,3459.83,90021,825,9,1,0.0
1014,21,4731.82,93619,564,14,5,0.0
1015,20,11078.89,93936,472,25,5,0.0
1016,36,6116.08,92389,618,1,3,1.0
1017,30,5648.9,93601,721,12,2,0.0
1018,30,11032.81,95242,496,13,1,1.0
1019,37,7259.45,90137,550,11,3,1.0
1020,32,3410.12,90884,679,23,2,0.0
1021,41,8886.25,91797,482,15,4,1.0
1022,22,7142.47,90104,486,24,1,0.0
1023,28,8254.28,95360,389,8,4,0.0
1024,32,7257.44,93175,689,4,1,1.0
1025,28,2056.12,94343,378,7,1,0.0
1026,44,6322.64,90021,682,27,5,1.0
1027,22,2055.43,93064,715,27,2,0.0
1028,33,6634.71,90345,638,32,3,1.0
1029,41,5580.46,93409,484,22,5,0.0
1030,26,3992.47,92391,542,37,4,0.0
1031,32,2839.27,95043,568,26,5,0.0
1032,31,7686.3,91293,594,34,2,1.0
1033,29,3393.47,90565,792,7,2,0.0
1034,25,9985.46,95486,646,45,4,0.0
1035,42,6894.8,96057,503,31,3,1.0
1036,29,4793.59,90544,354,41,5,0.0
1037,27,1701.51,94158,774,37,1,0.0
1038,33,2867.27,90205,414,17,5,0.0
1039,27,6331.98,93865,512,21,2,0.0
1040,29,8625.66,93003,844,9,4,0.0
1041,31,5916.3,91239,812,36,2,0.0
1042,22,5854.14,91597,331,1,1,0.0
1043,33,10642.94,92503,568,35,1,1.0
1044,19,2464.1,94737,759,26,4,0.0
1045,42,11780.98,91122,619,32,1,1.0
1046,40,7015.04,95662,324,4,1,1.0
1047,40,3229.31,90397,621,42,5,0.0
1048,30,9222.71,94534,678,1,2,1.0
1049,40,11785.14,94469,397,29,5,1.0
1050,41,3879.2,90549,543,11,4,0.0
1051,34,11710.8,94553,790,30,2,1.0
1052,29,8284.44,92729,481,15,5,0.0
1053,33,1941.89,95711,459,16,2,0.0
1054,33,3728.06,94241,611,20,1,0.0
1055,29,4521.9,92116,749,28,2,0.0
1056,30,4638.59,94001,672,41,1,0.0
1057,42,10499.94,93049,782,44,4,1.0
1058,27,2017.49,92765,633,14,1,0.0
1059,38,9718.93,94700,638,35,4,1.0
1060,25,5140.43,93117,622,41,1,0.0
1061,28,1952.75,92020,597,13,2,0.0
1062,33,5791.76,90454,633,24,4,0.0
1063,32,5968.62,90308,706,1,4,0.0
1064,26,7201.62,96114,481,8,3,0.0
1065,19,8034.0,92273,841,35,1,0.0
1066,45,6257.21,94744,355,16,5,1.0
1067,35,5867.09,93799,827,19,5,0.0
1068,37,10021.23,94034,478,27,5,1.0
1069,43,3213.64,95859,799,35,2,0.0
1070,30,6341.63,93163,695,27,2,1.0
1071,39,9240.85,90626,434,6,4,1.0
1072,27,3962.98,90811,580,28,2,0.0
1073,36,10448.58,91483,605,23,3,1.0
1074,29,8685.39,91094,377,11,2,0.0
1075,24,3426.67,93591,513,39,3,0.0
1076,37,8901.35,95772,712,24,4,1.0
1077,24,2267.19,91421,802,38,5,0.0
1078,32,3314.87,94566,674,27,4,0.0
1079,22,1682.78,94049,715,32,2,0.0
1080,21,7619.83,93059,661,28,2,0.0
1081,30,5121.47,95486,692,11,3,0.0
1082,26,10029.62,93800,367,34,4,0.0
1083,30,7505.63,94887,346,18,1,1.0
1084,34,3802.03,92176,770,1,4,0.0
1085,45,3543.72,90938,727,37,2,0.0
1086,24,4466.01,94468,803,28,2,0.0
1087,25,4847.29,92822,409,27,1,0.0
1088,23,8946.51,93983,675,13,5,0.0
1089,28,13681.99,96115,326,28,3,0.0
1090,33,5297.31,91447,573,22,2,0.0
1091,41,8727.13,93737,539,38,4,1.0
1092,25,5494.4,92630,520,44,3,0.0
1093,22,9260.73,94321,378,4,1,0.0
1094,31,6534.07,95902,305,22,3,1.0
1095,33,2046.04,93061,765,28,4,0.0
1096,33,4978.27,94334,652,24,5,0.0
1097,30,7631.54,92032,374,17,4,1.0
1098,23,2721.16,91338,794,42,4,0.0
1099,29,8075.36,95570,625,6,5,0.0
1100,24,4540.84,92847,400,21,3,0.0
1101,31,3080.84,95936,479,21,5,0.0
1102,24,9406.63,94209,764,36,5,0.0
1103,40,9089.77,92589,498,29,1,1.0
1104,35,8913.53,92097,320,11,1,1.0
1105,20,3257.41,90710,645,12,2,0.0
1106,24,6343.98,94240,821,4,5,0.0
1107,31,5382.4,95565,354,37,5,0.0
1108,27,13422.59,90592,752,7,3,0.0
1109,33,2531.45,95208,594,45,4,0.0
1110,20,8436.54,95273,455,26,2,0.0
1111,20,5953.77,96095,743,37,5,0.0
1112,18,3203.57,95153,676,25,1,0.0
1113,30,2978.45,95804,767,21,1,0.0
1114,31,3171.24,92114,589,37,2,0.0
1115,36,3062.12,90532,717,15,3,0.0
1116,26,3253.86,91350,825,34,1,0.0
1117,34,7626.93,94420,696,18,4,1.0
1118,37,12662.44,94594,620,32,1,1.0
1119,25,7173.54,91623,631,44,5,0.0
1120,24,4456.92,90829,667,25,4,0.0
1121,36,5791.62,93912,318,4,1,0.0
1122,32,7443.25,94737,541,7,3,1.0
1123,20,4739.47,95085,384,36,4,0.0
1124,38,7864.09,93539,463,26,2,1.0
1125,24,4272.7,90875,759,21,1,0.0
1126,21,5544.53,93882,430,22,4,0.0
1127,40,3908.82,94270,483,21,1,0.0
1128,30,3853.22,93005,844,28,3,0.0
1129,21,12704.76,91328,712,31,1,0.0
1130,32,5710.71,94892,794,40,1,0.0
1131,25,6877.65,93479,654,43,3,0.0
1132,42,4806.87,93152,571,8,5,0.0
1133,42,8975.36,91069,421,12,1,1.0
1134,26,8622.73,93364,647,19,3,0.0
1135,35,7284.99,90956,596,6,4,1.0
1136,24,3543.06,92348,591,39,5,0.0
1137,42,6016.23,90808,811,7,2,1.0
1138,36,1024.06,93219,500,29,4,0.0
1139,24,8925.93,94989,741,45,2,0.0
1140,29,2793.23,95976,660,41,1,0.0
1141,28,6503.37,96151,411,21,1,0.0
1142,44,6981.07,92427,484,17,2,1.0
1143,27,3368.86,92026,810,13,4,0.0
1144,25,6196.96,96087,760,1,3,0.0
1145,25,8370.17,92990,681,11,5,0.0
1146,25,9472.02,95780,685,8,1,0.0
1147,29,3623.43,90034,310,13,1,0.0
1148,22,13287.72,91048,788,17,2,0.0
1149,38,7280.74,90306,489,32,5,1.0
1150,24,5871.98,92597,547,22,1,0.0
1151,32,7583.02,91354,663,16,5,1.0
1152,42,6334.17,91464,757,34,3,1.0
1153,27,1579.06,93865,814,42,2,0.0
1154,33,1327.15,94411,781,27,3,0.0
1155,30,7969.69,95279,462,19,1,1.0
1156,21,4755.35,91663,559,42,2,0.0
1157,42,7285.58,90816,727,13,4,1.0
1158,38,7473.83,93753,782,15,1,1.0
1159,37,6522.88,95449,592,11,1,1.0
1160,38,8000.89,93020,794,43,3,1.0
1161,29,6984.63,90727,571,16,5,0.0
1162,29,7696.93,95232,704,19,4,0.0
1163,21,6071.8,95970,636,19,5,0.0
1164,36,4106.35,94800,718,2,4,0.0
1165,32,5944.73,92194,389,5,2,0.0
1166,40,8089.33,95674,661,9,3,1.0
1167,20,5289.53,93426,769,34,4,0.0
1168,42,3764.87,95350,706,19,3,0.0
1169,41,5107.45,92782,801,39,2,0.0
1170,34,4053.31,91722,844,32,3,0.0
1171,39,5851.28,93050,477,27,4,0.0
1172,30,3575.51,93720,564,30,3,0.0
1173,30,7153.05,91821,447,19,3,1.0
1174,25,2155.5,94711,703,39,4,0.0
1175,33,5061.71,95625,512,6,4,0.0
1176,35,2815.88,94187,664,27,3,0.0
1177,29,8209.25,93296,320,6,3,0.0
1178,24,3052.55,95591,844,19,4,0.0
1179,18,5826.05,92585,357,36,4,0.0
1180,37,6117.15,95729,435,35,4,1.0
1181,37,5122.07,96002,530,27,5,0.0
1182,28,11188.56,95909,690,32,1,0.0
1183,34,11844.95,95236,824,14,3,1.0
1184,29,4211.46,93606,628,1,5,0.0
1185,24,3844.59,90846,755,15,1,0.0
1186,25,1546.12,90721,446,39,1,0.0
1187,24,7719.68,93027,584,17,2,0.0
1188,29,8937.79,94037,625,30,1,0.0
1189,34,6686.48,94700,638,25,4,1.0
1190,20,10923.73,94772,540,13,1,0.0
1191,33,11568.84,95349,838,32,1,1.0
1192,25,5652.85,93389,552,36,3,0.0
1193,34,4217.82,93653,821,2,3,0.0
1194,39,1537.82,95179,840,44,4,0.0
1195,34,7798.16,90988,402,22,5,1.0
1196,21,1631.92,90926,426,4,4,0.0
1197,37,3593.04,93261,459,13,1,0.0
1198,38,6002.72,90829,406,15,5,1.0
1199,20,7622.79,95297,450,37,5,0.0
1200,26,4837.77,90085,346,45,4,0.0
1201,38,8352.2,95188,553,20,5,1.0
1202,38,4023.42,91319,803,13,4,0.0
1203,22,9883.36,93401,533,10,2,0.0
1204,37,3479.63,91918,832,24,1,0.0
1205,25,11034.36,92802,781,43,3,0.0
1206,20,6889.94,91522,331,36,2,0.0
1207,26,8912.06,95862,829,6,2,0.0
1208,27,11168.78,93634,554,5,5,0.0
1209,32,10591.22,91963,353,36,3,1.0
1210,24,5384.17,95151,314,3,2,0.0
1211,23,2817.65,90430,834,14,1,0.0
1212,30,6859.94,94946,354,40,2,1.0
1213,29,6015.33,92262,455,38,4,0.0
1214,32,7901.97,91359,340,16,3,1.0
1215,35,7198.67,91073,315,43,4,1.0
1216,18,2351.83,95489,610,16,4,0.0
1217,40,9200.59,92311,684,14,3,1.0
1218,24,3995.69,95835,633,3,2,0.0
1219,25,7819.46,94894,682,22,5,0.0
1220,30,6853.18,93315,365,36,2,1.0
1221,19,10435.18,92222,848,2,1,0.0
1222,27,5273.09,94934,818,19,2,0.0
1223,31,2179.0,96162,667,16,3,0.0
1224,41,11366.05,90974,431,42,3,1.0
1225,24,5767.28,93919,434,7,1,0.0
1226,40,11826.97,90736,398,8,1,1.0
1227,28,1733.2,94485,445,16,3,0.0
1228,18,4127.56,92766,532,22,3,0.0
1229,23,3177.5,90190,479,30,3,0.0
1230,40,7725.27,90615,320,8,3,1.0
1231,30,11144.44,92648,316,12,5,1.0
1232,22,6027.29,92165,371,2,5,0.0
1233,22,6813.08,94133,466,31,5,0.0
1234,31,4292.45,92478,312,22,3,0.0
1235,30,5129.83,90044,318,3,5,0.0
1236,38,1434.92,92343,349,22,5,0.0
1237,28,6111.72,95208,509,1,1,0.0
1238,33,5634.61,93899,574,31,1,0.0
1239,26,5342.25,92010,599,22,2,0.0
1240,24,5511.46,94473,691,14,2,0.0
1241,25,6040.3,94684,323,13,4,0.0
1242,37,8131.58,92686,338,15,3,1.0
1243,18,11768.2,93347,632,13,5,0.0
1244,29,4111.41,94732,546,37,4,0.0
1245,19,3131.63,92656,572,35,2,0.0
1246,33,6853.63,96051,361,19,4,1.0
1247,20,12093.67,95125,380,33,2,0.0
1248,18,4138.39,94218,708,17,4,0.0
1249,26,4769.59,92884,542,6,3,0.0
1250,32,9375.21,94119,646,45,5,1.0
1251,27,7218.04,94992,725,1,2,0.0
1252,37,4776.35,94285,713,31,5,0.0
1253,20,6799.29,94550,834,1,1,0.0
1254,28,4715.09,92755,706,11,5,0.0
1255,42,6803.58,94105,545,10,5,1.0
