"id","age","monthly_income","zip","credit_score","years_of_employment","dependents","approved"
633,31,4033.14,92619,783,16,4,1.0
634,28,7782.13,92306,691,39,1,0.0
635,37,1546.78,94105,587,21,1,1.0
636,36,19848.93,90385,433,37,3,1.0
637,43,2403.52,92747,848,19,4,1.0
638,29,13628.67,95134,702,22,1,0.0
639,28,6683.5,96114,677,10,3,0.0
640,27,9531.0,92717,735,24,1,0.0
641,27,16683.36,95532,472,32,1,0.0
642,41,12292.58,91053,368,28,1,1.0
643,39,9436.39,91531,380,1,5,1.0
644,26,1010.2,92748,423,20,5,0.0
645,27,8564.74,91400,704,16,5,0.0
646,40,13813.74,91802,585,36,4,1.0
647,33,15230.13,90206,833,13,3,1.0
648,33,17153.04,90664,680,37,5,1.0
649,30,9682.72,91502,348,37,5,1.0
650,33,5075.73,93422,792,31,2,1.0
651,26,10881.6,92675,843,28,4,0.0
652,29,10179.26,92148,701,35,2,0.0
653,38,15161.46,94286,413,1,2,1.0
654,21,6028.16,90658,450,11,4,0.0
655,33,8811.6,96095,531,4,1,1.0
656,24,12023.13,90753,838,28,2,0.0
657,42,11352.64,91679,817,36,2,1.0
658,23,8712.19,90196,728,3,2,0.0
659,26,14336.68,96141,318,4,3,0.0
660,28,14703.62,92950,465,17,4,0.0
661,32,8025.93,92114,667,43,3,1.0
662,22,14596.62,95852,518,10,3,0.0
663,34,14846.25,95463,725,8,4,1.0
664,28,7588.62,92859,606,38,5,0.0
665,37,10571.41,91062,827,4,2,1.0
666,29,10172.61,94625,718,44,4,0.0
667,26,8152.6,91608,596,20,4,0.0
668,39,6679.13,93766,314,8,1,1.0
669,28,11254.35,91747,587,7,2,0.0
670,34,14870.82,90814,847,17,2,1.0
671,27,11927.13,95391,545,37,4,0.0
672,32,7427.14,92349,542,17,3,1.0
673,37,5136.12,90264,349,21,2,1.0
674,19,11348.93,91207,751,30,4,0.0
675,35,11733.63,95122,430,44,5,1.0
676,40,14893.41,95893,619,4,1,1.0
677,33,4250.64,92617,328,37,5,1.0
678,43,8061.16,94394,661,23,3,1.0
679,26,14414.96,95392,811,22,3,0.0
680,44,5412.24,95156,818,36,1,1.0
681,38,12145.06,91723,688,14,5,1.0
682,35,14407.94,93431,467,27,1,1.0
683,28,7067.41,92858,328,28,1,0.0
684,26,17705.07,96058,670,18,4,0.0
685,19,4666.62,91667,322,43,4,0.0
686,30,8058.9,94464,626,5,4,1.0
687,32,14595.9,95012,611,25,5,1.0
688,39,8854.89,90528,816,10,1,1.0
689,23,12634.61,92670,525,1,3,0.0
690,29,10131.84,90735,482,24,5,0.0
691,33,7855.39,91858,722,32,1,1.0
692,40,6794.86,91053,503,24,5,1.0
693,39,14318.39,93967,400,34,1,1.0
694,45,3037.5,92234,609,30,2,1.0
695,36,14196.98,92282,465,32,3,1.0
696,37,14260.34,91899,587,28,3,1.0
697,19,19371.94,91188,683,36,3,0.0
698,32,7693.27,90573,578,17,2,1.0
699,25,13166.13,93695,371,14,4,0.0
700,33,6176.33,93622,330,25,5,1.0
701,20,11722.48,90054,630,2,1,0.0
702,20,11244.4,95128,470,11,1,0.0
703,28,7173.52,94508,548,1,1,0.0
704,40,9084.16,95956,715,24,5,1.0
705,36,8485.82,94536,561,10,1,1.0
706,34,9956.95,94528,554,11,1,1.0
707,19,3983.06,94806,528,14,1,0.0
708,38,10778.75,90062,549,37,4,1.0
709,42,9795.06,93340,329,2,2,1.0
710,29,10924.33,90139,719,19,5,0.0
711,33,10788.42,92349,759,30,5,1.0
712,25,8450.22,95290,729,29,2,0.0
713,26,7579.78,95103,329,25,4,0.0
714,41,10478.76,96017,678,33,1,1.0
715,33,9479.48,91946,732,10,2,1.0
716,28,4879.14,95615,798,13,5,0.0
717,34,7055.59,91642,831,30,1,1.0
718,41,9798.97,95829,638,13,2,1.0
719,31,8277.81,93953,724,33,5,1.0
720,32,17561.96,95570,571,43,3,1.0
721,22,12172.55,94215,726,24,2,0.0
722,34,16714.28,95928,349,12,3,1.0
723,19,9511.45,96101,648,40,1,0.0
724,27,10720.69,95420,788,13,3,0.0
725,23,8007.57,93126,662,21,2,0.0
726,32,6120.78,93162,429,30,5,1.0
727,18,9659.55,95798,584,17,5,1.0
728,31,2781.71,93841,386,28,5,1.0
729,25,7147.35,92829,661,21,1,0.0
730,27,14939.5,95689,664,5,1,0.0
731,38,4815.09,92968,669,9,1,1.0
732,30,9434.36,93462,656,14,3,1.0
733,29,5902.38,95425,419,24,4,0.0
734,27,10823.39,96097,765,16,2,0.0
735,29,14732.4,93282,411,24,2,0.0
736,25,11316.1,90801,838,8,1,0.0
737,42,7956.22,95153,642,29,3,1.0
738,23,18483.04,94429,784,32,3,0.0
739,21,5529.71,94201,713,35,1,0.0
740,37,6333.33,94807,574,19,1,1.0
741,23,6030.13,92008,528,33,3,0.0
742,30,4594.29,92041,355,6,4,1.0
743,29,11924.12,92376,595,35,2,0.0
744,19,5214.79,91657,402,13,2,0.0
745,33,14116.65,93116,806,31,4,1.0
746,34,10191.79,92167,679,17,3,1.0
747,28,18702.43,96151,841,8,3,0.0
748,45,5211.47,94757,425,3,4,1.0
749,32,7758.96,92974,824,19,5,1.0
750,25,10747.12,94621,393,25,5,0.0
751,35,13338.32,93127,461,4,1,1.0
752,23,3834.59,93155,517,11,1,0.0
753,30,10927.99,94429,339,23,3,1.0
754,33,11294.21,93577,493,23,5,1.0
755,24,7011.47,90298,732,31,2,0.0
756,19,8436.32,94978,300,23,4,0.0
757,39,11883.95,94561,354,30,2,1.0
758,23,11343.07,95957,841,9,1,0.0
759,29,7600.28,92333,670,21,5,0.0
760,27,5754.89,95348,708,19,1,0.0
761,27,12875.21,93449,760,22,3,0.0
762,37,7213.17,91413,415,30,3,1.0
763,33,10565.92,90177,653,29,3,1.0
764,39,13319.62,90354,709,37,2,1.0
765,19,8478.85,91192,455,6,3,0.0
766,30,4990.0,91220,353,10,4,1.0
767,37,8871.31,91522,801,15,5,1.0
768,20,9455.72,90118,771,4,1,0.0
769,30,14793.7,91605,587,34,1,1.0
770,38,7466.33,95673,330,27,4,1.0
771,25,12247.08,93250,437,37,4,0.0
772,25,8513.49,95615,682,38,2,0.0
773,35,6025.83,90816,838,35,5,1.0
774,33,7436.53,92498,416,37,3,1.0
775,31,8177.21,91075,375,17,2,1.0
776,38,6784.93,95060,662,44,4,1.0
777,22,12418.32,94335,754,14,1,0.0
778,30,8961.54,91704,594,20,2,1.0
779,33,16881.58,90805,348,20,4,1.0
780,26,5559.29,91592,329,12,2,0.0
781,26,13357.16,91523,500,14,5,0.0
782,37,14147.08,96024,616,4,4,1.0
783,24,14443.94,92193,732,4,1,0.0
784,41,8341.36,90908,488,38,2,1.0
785,23,19091.71,93864,754,34,5,0.0
786,24,11611.42,91150,727,22,1,0.0
787,31,14523.29,91776,840,35,1,1.0
788,24,7764.78,94245,808,27,5,0.0
789,24,7686.75,92440,439,4,4,0.0
790,42,3247.92,92975,699,41,5,1.0
791,35,8872.42,94066,435,9,4,1.0
792,32,10805.59,92059,357,24,2,1.0
793,33,8304.78,93019,807,21,1,1.0
794,27,8960.69,90153,594,34,2,0.0
795,33,9847.84,92067,639,19,4,1.0
796,27,10766.53,95556,758,26,3,0.0
797,18,15376.08,90952,675,40,2,1.0
798,25,14978.41,91224,485,30,1,0.0
799,37,13936.76,94123,336,2,5,1.0
800,42,10361.41,94314,692,34,5,1.0
801,21,10747.78,93888,533,40,3,0.0
802,39,12785.27,90851,551,34,3,1.0
803,37,6758.96,91019,572,35,3,1.0
804,18,6924.3,94994,749,15,2,1.0
805,27,16331.57,95503,559,24,4,0.0
806,39,9162.99,92011,340,20,4,1.0
807,33,11417.64,91957,412,10,4,1.0
808,34,14592.49,96118,552,5,4,1.0
809,27,6196.46,90821,376,26,4,0.0
810,29,8868.0,92193,536,20,3,0.0
811,22,5682.2,95456,738,2,1,0.0
812,27,2978.14,95414,646,39,2,0.0
813,19,11409.82,93974,394,12,3,0.0
814,19,17073.11,94551,360,44,4,0.0
815,44,8693.83,91918,797,15,4,1.0
816,40,16104.83,95989,408,42,2,1.0
817,42,11223.28,90382,350,3,4,1.0
818,22,17801.6,90832,771,22,2,0.0
819,32,8604.6,91237,699,41,4,1.0
820,36,9546.99,93718,320,15,5,1.0
821,22,19147.74,95170,716,43,4,0.0
822,22,10526.51,95303,458,20,5,0.0
823,45,12704.99,90095,388,22,1,1.0
824,45,9369.0,93221,828,6,4,1.0
825,43,6048.06,91823,726,40,4,1.0
826,29,8661.13,94972,648,8,5,0.0
827,24,10442.67,90705,681,1,2,0.0
828,30,9987.21,93318,815,31,4,1.0
829,41,9739.89,93396,516,26,3,1.0
830,39,5645.49,93873,733,8,1,1.0
831,18,9661.72,95139,686,32,5,1.0
832,29,7824.88,92286,409,10,2,0.0
833,24,14328.98,91385,645,8,1,0.0
834,24,7710.73,91029,597,5,3,0.0
835,35,5191.6,91910,595,17,2,1.0
836,20,6013.1,93633,760,8,5,0.0
837,26,10188.81,95207,599,28,5,0.0
838,29,8403.46,90384,704,30,3,0.0
839,33,11587.96,90306,490,27,2,1.0
840,31,9580.61,95982,658,15,1,1.0
841,20,10698.64,95382,472,11,3,0.0
842,29,15115.67,91076,428,23,5,0.0
843,34,17596.92,92053,493,15,5,1.0
844,26,12828.71,91384,520,28,3,0.0
845,18,15058.81,92454,472,29,4,1.0
846,32,15132.95,91654,333,21,5,1.0
847,20,6020.49,91950,643,27,5,0.0
848,33,5212.34,91345,308,4,5,1.0
849,34,7088.74,94113,677,19,2,1.0
850,18,4961.82,90663,429,7,2,1.0
851,28,12438.97,94503,525,40,2,0.0
852,30,11666.79,90993,502,12,1,1.0
853,26,13095.44,93331,482,9,2,0.0
854,39,12812.58,92832,629,2,4,1.0
855,30,7829.78,94671,416,32,3,1.0
856,33,8930.49,93831,516,43,1,1.0
857,28,12537.46,91458,439,25,4,0.0
858,42,17517.51,91587,521,10,4,1.0
859,28,14159.34,94174,684,32,3,0.0
860,41,8015.63,94213,846,45,2,1.0
861,26,14941.81,91913,307,18,5,0.0
862,28,8427.68,91132,571,16,2,0.0
863,24,15971.77,90511,577,3,5,0.0
864,35,15631.62,92130,707,16,4,1.0
865,35,14279.17,91405,784,2,2,1.0
866,29,15925.83,91927,596,8,5,0.0
867,33,14917.5,93758,338,3,3,1.0
868,38,8306.9,92253,699,38,2,1.0
869,33,6640.64,92182,346,32,3,1.0
870,29,16789.12,90715,808,36,2,0.0
871,31,14889.04,94306,597,2,3,1.0
872,25,9556.99,92446,387,35,4,0.0
873,20,11392.14,90227,515,7,3,0.0
874,22,9903.43,90772,589,6,5,0.0
875,27,6834.74,91989,380,38,5,0.0
876,19,10253.7,95974,593,32,3,0.0
877,35,3581.91,96040,796,40,1,1.0
878,28,3345.99,92672,809,27,5,0.0
879,26,4975.14,91166,668,41,2,0.0
880,25,9688.26,94376,695,18,4,0.0
881,25,7444.93,92741,417,10,5,0.0
882,30,5170.61,92950,310,4,3,1.0
883,35,14073.83,91401,356,30,4,1.0
884,22,9415.65,92188,694,8,1,0.0
885,23,15268.36,93955,494,10,2,0.0
886,45,7558.03,95144,391,10,3,1.0
887,33,16689.49,91458,728,41,2,1.0
888,35,10243.14,90462,745,43,5,1.0
889,28,11580.01,91707,612,16,1,0.0
890,29,14344.64,93384,547,29,2,0.0
891,20,4175.39,95771,633,1,1,0.0
892,34,18577.74,91435,483,23,4,1.0
893,33,8983.94,90961,406,18,2,1.0
894,29,11293.35,92888,567,31,3,0.0
895,42,11859.24,93262,459,5,1,1.0
896,18,12686.21,94738,552,36,1,1.0
897,26,11429.49,93214,388,13,4,0.0
898,23,9454.36,94747,548,30,4,0.0
899,28,14290.26,91878,838,14,3,0.0
900,40,5892.53,92187,480,31,2,1.0
901,21,11982.58,93382,565,12,5,0.0
902,45,6752.31,90633,754,15,1,1.0
903,26,8037.59,92825,302,20,4,0.0
904,32,11111.09,90337,414,40,5,1.0
905,25,15470.25,90765,556,43,3,0.0
906,33,7890.28,91636,420,23,1,1.0
907,26,17603.8,90855,789,28,5,0.0
908,39,12404.9,92235,716,45,4,1.0
909,19,11263.21,92692,729,19,2,0.0
910,33,8915.03,92634,681,20,2,1.0
911,31,15585.73,91215,780,1,2,1.0
912,27,9928.57,93438,675,43,4,0.0
913,24,6123.97,92999,585,32,4,0.0
914,43,8519.39,95355,838,17,5,1.0
915,32,17271.59,91839,532,38,3,1.0
916,39,10859.58,93572,766,5,4,1.0
917,28,6804.61,91189,379,13,3,0.0
918,37,8453.58,91557,392,19,3,1.0
919,42,12591.16,91394,418,37,2,1.0
920,36,8533.6,92083,634,15,4,1.0
921,28,18778.31,91299,832,16,3,0.0
922,35,9590.28,90214,662,22,1,1.0
923,24,13250.9,90214,627,2,2,0.0
924,37,8235.6,90201,737,13,3,1.0
925,23,16741.15,93861,770,14,5,0.0
926,27,5274.51,93589,606,32,2,0.0
927,25,6127.79,90945,609,5,2,0.0
928,44,10068.83,91549,469,35,1,1.0
929,37,11287.2,92516,479,25,4,1.0
930,39,15900.9,93106,727,10,4,1.0
931,31,11504.45,92925,512,30,1,1.0
932,39,7766.37,96031,674,42,1,1.0
933,45,6925.8,95964,519,10,1,1.0
934,32,6285.29,95703,533,4,2,1.0
935,31,7433.6,94085,472,40,3,1.0
936,27,1567.73,95705,719,12,2,0.0
937,33,5869.6,95078,400,8,4,1.0
938,31,9948.29,90981,554,15,2,1.0
939,20,19138.29,95355,547,38,5,0.0
940,43,13692.11,94024,655,24,3,1.0
941,38,11952.69,94054,844,19,2,1.0
942,45,9547.52,92779,828,3,2,1.0
943,45,6807.88,94841,682,14,3,1.0
944,23,13419.56,95128,770,40,2,0.0
945,19,10313.7,95176,436,25,2,0.0
946,38,8910.44,90415,784,12,4,1.0
947,22,5518.61,90301,581,32,3,0.0
948,24,9371.78,92247,489,35,2,0.0
949,29,13039.34,90288,388,15,1,0.0
950,25,13374.59,91389,798,2,2,0.0
951,29,15837.51,93574,403,11,3,0.0
952,18,12725.16,94395,352,28,2,1.0
953,22,11532.55,92370,390,10,3,0.0
954,19,7190.34,93290,835,21,3,0.0
955,27,16452.38,94888,356,18,1,0.0
956,22,1946.64,94956,660,28,1,0.0
957,37,7424.45,94312,432,6,4,1.0
958,19,12063.1,94726,569,24,5,0.0
959,35,11451.3,90648,813,13,1,1.0
960,30,11580.11,95734,733,17,5,1.0
961,33,8223.57,95769,303,15,2,1.0
962,33,12474.07,95837,308,18,2,1.0
963,39,12120.9,95330,835,36,3,1.0
964,41,8336.71,92954,774,3,3,1.0
965,20,1880.95,93766,738,21,2,0.0
966,22,3596.69,92187,757,20,4,0.0
967,29,12394.32,93627,302,30,4,0.0
968,24,10267.39,90648,608,12,2,0.0
969,29,6682.52,95576,647,40,3,0.0
970,33,8013.85,90279,437,41,2,1.0
971,30,13882.01,95175,540,11,3,1.0
972,24,2673.73,95304,429,6,2,0.0
973,38,5597.84,91884,737,41,2,1.0
974,18,3420.56,95832,618,45,2,1.0
975,39,13768.21,94598,580,41,3,1.0
976,26,6919.42,92014,667,4,3,0.0
977,24,8392.18,95545,674,28,2,0.0
978,40,4947.15,91429,658,38,3,1.0
979,31,15242.91,90270,393,21,2,1.0
980,27,11940.05,93260,311,36,2,0.0
981,36,7153.63,92847,603,12,4,1.0
982,31,16348.5,93527,511,23,2,1.0
983,30,14535.13,90391,720,36,2,1.0
984,41,13749.85,95683,824,4,2,1.0
985,27,15848.42,90887,569,27,4,0.0
986,31,16361.71,94811,819,23,3,1.0
987,27,12532.16,93082,718,34,2,0.0
988,32,10707.09,94733,799,6,2,1.0
989,19,14209.06,92155,526,14,2,0.0
990,27,15074.92,90566,718,28,1,0.0
991,29,13617.12,93446,478,30,1,0.0
992,30,7168.79,91671,465,13,3,1.0
993,20,10316.87,90446,626,5,5,0.0
994,23,8316.0,95978,471,39,4,0.0
995,36,8066.62,94630,664,2,4,1.0
996,29,5791.85,94466,610,21,1,0.0
997,40,9704.34,91306,312,40,1,1.0
998,30,14571.7,93296,309,22,2,1.0
999,30,12238.38,93206,354,7,3,1.0
1000,37,9017.43,93607,381,44,1,1.0
1001,33,10242.9,90197,753,15,2,1.0
1002,33,16804.75,94936,565,36,5,1.0
1003,24,13624.79,91302,709,14,4,0.0
1004,22,12671.91,91335,648,37,5,0.0
1005,26,13004.93,91556,707,19,1,0.0
1006,30,14103.12,92350,313,38,2,1.0
1007,38,14234.67,95123,640,44,2,1.0
1008,37,5530.69,95795,316,9,4,1.0
1009,32,9886.47,95447,401,44,4,1.0
1010,27,8351.81,94007,362,30,1,0.0
1011,22,11719.95,93059,377,31,4,0.0
1012,38,7413.05,95606,372,38,3,1.0
1013,40,8981.68,96009,563,36,4,1.0
1014,38,12744.97,91801,722,10,3,1.0
1015,44,10038.64,96056,546,10,2,1.0
1016,25,6168.45,95627,828,8,5,0.0
1017,28,17501.51,92340,407,43,5,0.0
1018,32,13818.59,95592,323,26,4,1.0
1019,36,14896.54,94774,354,32,1,1.0
1020,28,11455.76,92113,740,45,3,0.0
1021,33,9378.28,92282,680,44,5,1.0
1022,29,9399.91,91659,644,15,3,0.0
1023,38,8534.12,93922,701,31,1,1.0
1024,36,9237.49,90877,632,31,1,1.0
1025,28,7594.61,91903,422,8,3,0.0
1026,30,8962.69,92813,687,35,3,1.0
1027,35,5254.57,93642,326,5,1,1.0
1028,42,8839.82,91014,675,33,5,1.0
1029,31,12375.97,93053,432,20,2,1.0
1030,34,6633.05,92423,715,26,3,1.0
1031,31,13488.47,95350,306,33,2,1.0
1032,22,9782.13,94534,518,15,2,0.0
1033,38,14048.33,91356,846,1,3,1.0
1034,21,16267.37,93444,635,40,4,0.0
1035,23,10095.48,90041,776,21,1,0.0
1036,36,12643.7,91668,520,9,5,1.0
1037,39,6973.41,94630,568,38,4,1.0
1038,27,7111.81,93601,829,18,2,0.0
1039,19,7576.29,93066,549,39,5,0.0
1040,31,9175.84,93689,341,25,1,1.0
1041,20,9507.17,95908,359,39,2,0.0
1042,37,1109.49,96019,343,6,2,1.0
1043,34,19978.41,92074,685,24,1,1.0
1044,32,1801.06,93696,400,39,1,1.0
1045,39,14547.91,94084,512,43,2,1.0
1046,29,6172.9,92321,450,1,5,0.0
1047,35,4345.33,92178,502,41,3,1.0
1048,31,12957.23,95507,551,41,1,1.0
1049,29,9423.34,93367,784,28,3,0.0
1050,22,9698.62,91656,765,8,3,0.0
1051,30,17708.69,95778,496,32,4,1.0
1052,27,9419.41,93579,509,3,3,0.0
1053,20,13899.01,93472,389,17,5,0.0
1054,18,11321.74,93971,604,14,5,1.0
1055,33,11917.05,95181,651,5,1,1.0
1056,37,7620.77,90984,443,6,3,1.0
1057,22,18169.19,92110,627,23,5,0.0
1058,20,15571.01,91558,376,17,3,0.0
1059,38,15736.6,94918,845,29,5,1.0
1060,32,6703.14,91428,630,40,2,1.0
1061,39,11990.77,93503,682,38,5,1.0
1062,45,7428.16,92581,832,25,2,1.0
1063,37,8690.01,95781,399,15,5,1.0
1064,45,12177.87,94180,722,22,2,1.0
1065,31,7598.92,94121,482,1,1,1.0
1066,30,12320.4,91823,715,33,3,1.0
1067,36,16581.61,95723,454,41,3,1.0
1068,40,10344.14,91198,517,2,2,1.0
1069,26,4091.85,90297,747,15,4,0.0
1070,22,6529.62,95430,844,6,5,0.0
1071,36,7797.05,90824,817,44,5,1.0
1072,27,8079.03,90110,456,15,2,0.0
1073,45,6141.35,95945,786,35,5,1.0
1074,35,15745.96,95383,850,20,5,1.0
1075,40,11439.94,95249,799,15,1,1.0
1076,40,9147.74,92359,696,4,5,1.0
1077,31,5136.64,95816,340,33,1,1.0
1078,34,5929.93,91264,351,5,1,1.0
1079,33,12469.1,93370,562,44,5,1.0
1080,27,9513.07,91611,499,40,1,0.0
1081,35,10944.31,95441,504,1,4,1.0
1082,30,11189.9,90389,551,33,1,1.0
1083,37,7706.56,93572,595,17,2,1.0
1084,33,11086.8,93228,486,36,4,1.0
1085,32,10977.82,93579,407,25,1,1.0
1086,45,7776.82,94155,387,13,5,1.0
1087,33,1274.82,91297,746,27,3,1.0
1088,26,9249.23,91110,736,21,3,0.0
1089,32,13931.31,90890,472,13,5,1.0
1090,35,12044.48,95874,343,19,3,1.0
1091,22,8018.49,92609,543,30,5,0.0
1092,41,13011.05,92912,717,29,2,1.0
1093,25,8876.45,93852,506,45,4,0.0
1094,33,8026.13,92069,583,34,3,1.0
1095,42,12549.57,95948,420,5,3,1.0
1096,24,8623.12,94524,380,16,5,0.0
1097,28,5410.55,95142,512,11,1,0.0
1098,32,12741.92,91091,732,15,1,1.0
1099,34,7612.94,92093,661,45,2,1.0
1100,29,15752.51,94999,314,1,5,0.0
1101,18,4104.14,95595,494,15,1,1.0
1102,27,2404.83,91282,556,33,4,0.0
1103,43,5697.01,92845,599,33,5,1.0
1104,30,7285.19,92386,610,6,5,1.0
1105,30,14782.02,94752,471,35,2,1.0
1106,41,5348.43,90134,507,31,4,1.0
1107,32,14650.85,90680,753,2,2,1.0
1108,30,5520.26,90971,781,18,2,1.0
1109,18,6619.56,90223,750,16,1,1.0
1110,26,7163.04,90602,690,11,5,0.0
1111,18,9831.3,95295,652,7,5,1.0
1112,31,12456.66,95509,422,15,5,1.0
1113,30,5653.02,90934,651,38,1,1.0
1114,37,10114.28,91986,389,13,1,1.0
1115,27,11669.6,92030,779,21,1,0.0
1116,23,7586.95,93029,521,3,2,0.0
1117,25,14137.23,92395,560,29,4,0.0
1118,26,12897.64,93214,551,22,3,0.0
1119,37,9290.49,94708,306,37,2,1.0
1120,33,9968.52,91476,333,11,1,1.0
1121,28,9082.78,92511,446,9,1,0.0
1122,23,3127.49,94590,796,7,4,0.0
1123,26,7758.53,94498,747,33,5,0.0
1124,34,8047.14,90523,346,32,4,1.0
1125,27,10312.94,96124,383,9,1,0.0
1126,27,8584.27,90312,618,34,1,0.0
1127,39,9694.99,90386,566,12,1,1.0
1128,36,13359.99,95061,532,7,1,1.0
1129,24,14065.55,95399,634,21,4,0.0
1130,33,10064.22,94179,565,11,2,1.0
1131,39,8357.3,94869,360,45,4,1.0
1132,36,10424.05,94275,785,16,5,1.0
1133,30,17522.83,94779,334,11,3,1.0
1134,29,7905.02,93448,828,35,1,0.0
1135,24,11419.27,91067,839,37,3,0.0
1136,25,2966.04,93769,731,32,4,0.0
1137,25,12022.32,91060,630,17,4,0.0
1138,31,11803.6,94560,449,41,3,1.0
1139,30,12339.04,95044,805,44,1,1.0
1140,21,13992.38,92689,397,4,3,0.0
1141,38,11777.45,95991,508,33,4,1.0
1142,37,14270.6,91537,376,27,3,1.0
1143,36,4233.0,94519,379,22,5,1.0
1144,33,6267.75,94598,440,23,4,1.0
1145,29,11962.85,91225,464,26,2,0.0
1146,27,8164.06,96075,305,2,5,0.0
1147,44,11910.95,92114,447,5,4,1.0
1148,20,7072.75,96087,785,27,2,0.0
1149,36,10968.14,93552,327,28,2,1.0
1150,42,5313.36,92879,780,38,4,1.0
1151,30,10836.22,90635,650,17,2,1.0
1152,36,9301.6,95952,761,26,5,1.0
1153,21,6212.07,93470,794,44,1,0.0
1154,27,9836.41,90144,523,37,3,0.0
1155,33,7978.67,90175,844,17,5,1.0
1156,19,10316.96,91478,787,15,3,0.0
1157,22,8083.81,90482,375,34,1,0.0
1158,35,6444.84,91176,448,43,3,1.0
1159,22,15672.55,94588,372,1,4,0.0
1160,26,10043.56,91100,559,17,1,0.0
1161,23,10667.27,94623,418,40,3,0.0
1162,19,14107.06,91706,377,10,2,0.0
1163,37,11084.29,91044,679,31,1,1.0
1164,26,13865.19,92437,498,20,4,0.0
1165,33,1971.26,93356,663,33,2,1.0
1166,33,7445.88,90079,750,2,1,1.0
1167,21,14927.45,95023,521,19,3,0.0
1168,35,12960.65,90827,538,28,1,1.0
1169,36,5967.89,92413,601,27,4,1.0
1170,31,6037.37,90354,636,24,1,1.0
1171,25,8948.41,90559,468,41,2,0.0
1172,37,2950.94,94989,554,11,4,1.0
1173,36,6500.12,95604,835,39,4,1.0
1174,32,10763.44,94507,415,37,5,1.0
1175,32,6666.26,93438,495,40,2,1.0
1176,39,18693.4,93826,338,12,3,1.0
1177,24,7948.06,90728,747,16,1,0.0
1178,29,6038.47,90311,745,22,5,0.0
1179,25,17360.27,90476,598,19,1,0.0
1180,34,6570.91,90675,480,30,1,1.0
1181,34,14454.61,94297,631,29,4,1.0
1182,23,9637.84,92831,531,29,2,0.0
1183,31,8560.35,92133,420,14,5,1.0
1184,43,14597.59,91893,552,22,3,1.0
1185,36,9805.27,94474,664,34,4,1.0
1186,36,14156.36,93333,641,9,3,1.0
1187,32,12722.46,93077,820,38,2,1.0
1188,30,16467.11,93385,312,26,4,1.0
1189,34,10543.89,91415,647,24,3,1.0
1190,19,14118.66,93856,309,39,3,0.0
1191,43,14424.76,92652,632,3,2,1.0
1192,26,11823.47,92894,841,45,5,0.0
1193,33,13998.36,90929,526,10,3,1.0
1194,18,8664.17,92292,608,22,4,1.0
1195,20,5026.25,91564,646,45,3,0.0
1196,34,2009.75,95424,467,33,3,1.0
1197,35,6583.98,94687,424,37,4,1.0
1198,37,2796.96,94037,557,3,4,1.0
1199,37,8189.17,95459,781,17,5,1.0
1200,28,12825.86,95480,712,25,3,0.0
1201,34,2629.9,92149,571,9,5,1.0
1202,30,10837.4,95372,750,8,2,1.0
1203,30,11694.37,92221,760,17,4,1.0
1204,38,6001.05,90490,370,3,4,1.0
1205,24,19625.22,91452,739,6,2,0.0
1206,18,15586.86,93815,475,14,3,1.0
1207,37,15171.29,90751,769,42,4,1.0
1208,22,9201.94,91510,484,33,3,0.0
1209,34,8941.41,92070,578,37,1,1.0
1210,30,8344.6,95861,386,12,1,1.0
1211,29,12494.57,91082,608,12,4,0.0
1212,35,7441.29,93563,511,43,3,1.0
1213,34,7548.88,95785,669,39,5,1.0
1214,31,7288.11,93132,670,5,4,1.0
1215,36,7464.86,91384,544,38,4,1.0
1216,18,13657.64,95574,687,9,4,1.0
1217,25,5549.67,91721,547,29,4,0.0
1218,21,3112.4,94503,329,13,3,0.0
1219,36,2735.98,93163,683,44,3,1.0
1220,33,6279.11,93332,355,10,4,1.0
1221,27,11718.96,96159,576,35,4,0.0
1222,34,6502.81,92256,772,35,3,1.0
1223,31,7325.82,93171,430,27,3,1.0
1224,25,11355.2,92478,656,14,3,0.0
1225,27,12094.8,92097,540,26,1,0.0
1226,29,18823.85,94817,481,19,2,0.0
1227,42,12069.95,95429,464,28,1,1.0
1228,22,11682.55,95815,408,45,4,0.0
1229,33,6916.71,91262,650,15,3,1.0
1230,33,9703.74,94775,766,14,5,1.0
1231,41,9612.67,91035,802,28,5,1.0
1232,29,11356.11,91356,510,36,3,0.0
1233,25,16580.64,95907,625,24,1,0.0
1234,33,12107.43,92160,805,44,1,1.0
1235,38,5644.29,90802,350,14,2,1.0
1236,34,12027.35,90912,821,32,1,1.0
1237,34,4479.51,91430,464,22,2,1.0
1238,31,6233.43,94674,635,3,4,1.0
1239,26,9971.04,90513,583,28,5,0.0
1240,29,11844.65,90619,425,30,5,0.0
1241,31,17156.41,91300,754,11,1,1.0
1242,25,9886.56,94970,764,35,5,0.0
1243,37,9149.69,90838,529,33,4,1.0
1244,41,13957.33,95278,503,3,4,1.0
1245,34,17631.17,94966,415,21,3,1.0
1246,19,15052.92,93667,726,17,5,0.0
1247,19,8765.86,95711,635,39,1,0.0
1248,26,7803.62,92102,818,32,1,0.0
1249,30,6792.5,90569,521,30,3,1.0
1250,19,10191.19,94784,334,19,3,0.0
1251,30,8022.49,92926,840,36,4,1.0
1252,31,9404.48,90610,659,31,3,1.0
1253,26,8443.8,90295,461,10,2,0.0
1254,34,10319.29,92726,685,27,5,1.0
1255,38,8373.91,91255,341,44,5,1.0
